URL,Date,Title,Text,Snippet
https://www.nytimes.com/2022/04/16/world/europe/moskva-sinking-vadym-krasnooky.html,2022-04-16T13:57:49+0000,The Moskva’s sinking inspires one of Ukraine’s most popular rockers.,"The sinking of the Russian warship Moskva is being celebrated by Ukrainians as an iconic victory, including in a new song by one of the country’s most popular rock musicians.","Vadym Krasnooky, whose band Mad Heads had stopped performing when the war began, said his new song is meant to ‘channel all this hate.’"
https://www.nytimes.com/2022/04/16/business/russia-debt-default.html,2022-04-16T16:00:09+0000,A Russian Default Is Looming. A Bitter Fight Is Likely to Follow.,"Russia is ambling toward a major default on its foreign debt, a grim milestone that it has not seen since the Bolshevik Revolution more than a century ago and one that raises the prospect of years of legal wrangling and a global hunt by bondholders for Russian assets.",The ultimate arbiter of a sovereign default is an open question but markets may have the final word.
https://www.nytimes.com/2022/04/16/world/europe/russia-missiles-ukraine-kyiv-lviv-neptune.html,2022-04-16T16:04:40+0000,Russia Fires Missile Barrage at Ukrainian Cities and Military Targets,"Russia pounded military targets throughout Ukraine on Saturday, in apparent retaliation for the sinking of an important naval ship and in preparation for an offensive in the Donbas region of the country’s east.","The strikes seemed aimed at hampering Ukraine’s war fighting capacity as the conflict shifts to eastern Donbas region, and at responding to the sinking of a Russian warship."
https://www.nytimes.com/2022/04/17/world/ukraine-children-cancer-treatment-memphis.html,2022-04-17T07:00:16+0000,"Fighting for Her Life, Far From Ukraine","When Russia invaded Ukraine, Marija Pyzhyk was still worried mainly about her 5-year-old daughter, Khrystyna, who was being treated for a brain tumor. The family lived in Lviv, the western city near Poland, far from the rockets raining down in the east.",A 5-year-old Ukrainian girl with a brain tumor was one of several children brought for treatment in the United States after their country was invaded by Russia.
https://www.nytimes.com/2022/04/17/world/europe/asylum-system-britain-rwanda.html,2022-04-17T09:00:17+0000,The World’s Broken Promise of Asylum,"For more than 70 years, the world has enshrined, in national laws and global agreements, a promise that was presented as vitally important: Anyone who cannot live safely in their home country may seek refuge in another.","Britain’s new plan to send thousands of asylum seekers to Rwanda exposes the fragile nature of the global refugee compact, which has always fallen prey to domestic politics."
https://www.nytimes.com/2022/04/17/world/europe/ukraine-russia-atrocities.html,2022-04-17T09:02:51+0000,"‘They Are Gone, Vanished’: Missing Persons Haunt Ukrainian Village",The cows wouldn’t stop screaming.,"In a Russian-occupied village, five men went off to feed cattle. Their relatives and neighbors are wondering what happened to them."
https://www.nytimes.com/2022/04/17/business/the-week-in-business-housing-market.html,2022-04-17T11:00:07+0000,The Week in Business: Housing Market Gets Squeezed,"Mortgage rates rose to 5 percent for the first time in more than a decade, the kind of increase that in the past spelled trouble for the housing market. But in the current climate, the impact of the higher rates is uncertain. During the pandemic, many people, with extra savings in their pockets and in search of more space, bid up house prices. That, combined with supply chain problems that slowed construction of new homes, stoked competition and made new houses hard to come by. The inventory of homes for sale remains extremely low, and there are still more interested buyers than there are houses. But if the market doesn’t feel the sting, prospective home buyers certainly will, especially those who are already struggling with the rising costs of food, gas, cars and other everyday necessities. ","Elon Musk wants to take over Twitter. Prices are still rising at a rapid pace, but even with higher ticket prices, airlines are seeing demand rebound."
https://www.nytimes.com/2022/04/17/world/europe/pope-francis-ukraine-war-easter.html,2022-04-17T12:20:28+0000,Pope Francis calls for peace in Ukraine and the world on what he described as an ‘Easter of war.’,"Ukraine hung heavily on Pope Francis’ heart on Sunday as he delivered the annual “Urbi et Orbi” (“To the City and the World”) message in St. Peter’s Square, in which he called for peace on what he described this year as an “Easter of war.”","Instead of learning from the heavy toll taken by the pandemic, and emerging with strengthened solidarity, rivalry had prevailed, the pope said."
https://www.nytimes.com/2022/04/17/world/europe/lviv-easter-sunday-ukraine-russia-war.html,2022-04-17T13:41:23+0000,Worshipers filled pews in Lviv on Easter Sunday.,Ukrainians packed churches on Sunday for Easter commemorations that combined ancient traditions with the reality of the war.,Commemorations in Ukraine’s small Roman Catholic community combined ancient traditions with the reality of the war.
https://www.nytimes.com/2022/04/17/world/europe/russia-ship-sinking-moskva.html,2022-04-17T14:35:32+0000,"Questions deepen in Russia, days after the sinking of a warship.","A video released by Russia’s Ministry of Defense purporting to show dozens of uniformed crew members from the missile cruiser Moskva standing in formation, apparently days after the ship sank, did not answer lingering questions about the fate of the vessel and its more than 500 personnel.","A talk-show host, who usually reflects the Kremlin’s line, questioned how the ship was lost."
https://www.nytimes.com/2022/04/17/world/europe/pope-francis-easter-ukraine.html,2022-04-17T15:40:22+0000,Pope Speaks of Ukraine’s Suffering on ‘an Easter of War’,"On what he described this year as an “Easter of war,” Pope Francis spoke to tens of thousands of faithful in St. Peter’s Square about the “fear and anguish” evoked by the conflict in Ukraine, adding that he hoped news of suffering in Europe would also make people more mindful of similar situations elsewhere.","In his blessing to pilgrims, Pope Francis quoted a manifesto against nuclear weapons and said conflict in Europe should bring increased attention to violence around the world."
https://www.nytimes.com/2022/04/17/world/europe/ukraine-war-russia-atrocities.html,2022-04-17T17:25:53+0000,Atrocities in Ukraine War Have Deep Roots in Russian Military,"In a photograph from the Kyiv suburb of Bucha, Ukraine, a woman stands in the yard of a house, her hand covering her mouth in horror, the bodies of three dead civilians scattered before her. When Aset Chad saw that picture, she started shaking and hurtled 22 years back in time.","Like the shelling of cities, the seemingly pointless, close-up killing of individuals recalls wars in Chechnya. Do they reflect intent, or only indifference, propaganda and a military culture of violence?"
https://www.nytimes.com/2022/04/17/sports/tennis/ukraine-billie-jean-king.html,2022-04-17T20:55:24+0000,A Visiting Team Like No Other,"The Ukrainian comeback attempt had come up just short, and Dayana Yastremska and her four teammates were preparing to pose for their final formal photograph at this Billie Jean King Cup qualifier.","A supportive tennis crowd in Asheville, N.C., watched the Ukrainians nearly pull off an upset of the United States in a Billie Jean King Cup qualifier."
https://www.nytimes.com/2022/04/18/business/economy/jim-farley-ford-lightning.html,2022-04-18T07:00:10+0000,Jim Farley Tries to Reinvent Ford and Catch Up to Elon Musk and Tesla,"On a recent Tuesday afternoon, Jim Farley, the chief executive of Ford Motor, took a spin in what could become one of the most important vehicles in the company’s 118-year history: an electric F-150 pickup truck.",Ford’s chief executive is about to introduce an electric F-150 pickup truck that could determine whether the automaker can survive and thrive in an industry dominated by Tesla.
https://www.nytimes.com/2022/04/18/opinion/books-death-grief-hope.html,2022-04-18T09:00:11+0000,Sadness and Loss Are Everywhere. Books Can Help.,"I was 10 when “Brian’s Song” aired in 1971 as an ABC Movie of the Week. It is the story of the abiding friendship that grew as Brian Piccolo, who was white, and Gale Sayers, who was Black, competed for playing time as N.F.L. rookies with the Chicago Bears. It’s also the story of Piccolo’s death of cancer at 26. I was a girl in Birmingham, Ala., then “the most segregated city in America,” when “Brian’s Song” reminded this country that race was not an insurmountable barrier to love.",The saddest stories can show us how full of grace the fallen world can be.
https://www.nytimes.com/2022/04/18/business/europe-green-energy-investors.html,2022-04-18T09:00:17+0000,The Next Hurdle in Europe’s Energy Transition: Being More Enticing Than NFTs,"When Jakob Bitner was 7, he left Russia for Germany with his parents and sister. Twenty-eight years later, he is set on solving a vexing green-energy problem that could help Germany end its dependence on imported energy from Russia, or anywhere.",Financing the next generation of green energy technologies means larger investments and getting venture capitalists to turn their attention away from “fast money.”
https://www.nytimes.com/2022/04/18/world/europe/france-election-economy.html,2022-04-18T09:00:23+0000,French Candidates’ Economic Programs Hold Key to the Election,"As President Emmanuel Macron wove through crowds during a campaign stop in northern France last week, an elderly voter got in his face to protest one of his most unpopular economic proposals: raising the retirement age to 65 from 62 to fund France’s national pension system.","Promising tax cuts, higher wages and changes in the retirement age, President Macron and Marine Le Pen vie for undecided voters."
https://www.nytimes.com/2022/04/18/style/lede-company-publicists.html,2022-04-18T09:00:28+0000,They’re Some of Hollywood’s Top Publicists. Just Don’t Ask Them Why.,"“I can’t decide what is OK and what’s not OK, you know what I mean?” Amanda Silverman said over the phone on March 1, six days into Russia’s war on Ukraine. Discussing geopolitics was not the intended purpose of the call; Ms. Silverman’s life as a celebrity publicist was. As Vladimir Putin shook the world order, she had clients to manage.",Meet the women of the Lede Company.
https://www.nytimes.com/2022/04/18/arts/design/ukraine-pavilion-venice-biennale.html,2022-04-18T09:41:27+0000,"Rushing Against War, and Time, Ukraine Makes It to the Biennale","The 78 bronze funnels were ready, the pump tested and the backdrop was almost done. So when it looked as if war was most likely coming to Ukraine, Maria Lanko, one of the curators of the Ukrainian pavilion at the Venice Biennale, was determined to get the artist Pavlo Makov’s fountain sculpture safely out of the country.","Russia’s invasion complicated well-laid plans. But, despite the odds, Ukraine will present work at the international art showcase in Venice."
https://www.nytimes.com/2022/04/18/world/europe/russias-attack-on-lviv-shakes-the-citys-sense-of-security.html,2022-04-18T12:06:08+0000,Russian attack on Lviv shakes sense of security in a relatively safe city.,"Vlada Belau believed she had finally established a semblance of normalcy in the city of Lviv after fleeing from Kyiv, nearly 300 miles to the east, when it was bombarded in the early days of the war.",
https://www.nytimes.com/2022/04/18/world/europe/ukraine-forces-cluster-munitions.html,2022-04-18T12:17:20+0000,"To Push Back Russians, Ukrainians Hit a Village With Cluster Munitions","It was in early March when the spent warhead of a cluster munition rocket landed next to Yurii Doroshenko’s home in eastern Ukraine, having dispensed its lethal bomblets over his village.","The New York Times verified that Ukraine’s forces appeared to fire at least two of these internationally banned weapons in a neighborhood, putting Ukrainian civilians at extreme risk."
https://www.nytimes.com/2022/04/18/business/dealbook/musk-twitter-takeover.html,2022-04-18T12:37:49+0000,Five Big Questions for Elon Musk and Twitter,"Over the weekend, Twitter’s board put in place a poison pill provision in an effort to block Elon Musk, who, you might have heard, wants to buy the social media platform. The maneuver will give Twitter’s management time to assess the offer and potentially invite other buyers via a sale process.","Will he go hostile, what is Twitter really worth and more."
https://www.nytimes.com/2022/04/18/world/lviv-russia-strike-ukraine.html,2022-04-18T13:03:09+0000,"A Russian strike hits Lviv, a city relatively untouched by violence.","Russian missiles struck Lviv on Monday, killing at least seven people in the first reported deaths of the war in the western city, where hundreds of thousands of displaced people have fled to escape the fierce fighting in other parts of Ukraine.","Hundreds of thousands of displaced people from other parts of Ukraine have fled to, or through, Lviv to escape the fighting. Then it landed on their doorstep."
https://www.nytimes.com/2022/04/18/business/the-world-bank-slashes-its-forecast-for-global-economic-growth.html,2022-04-18T13:34:30+0000,The World Bank slashes its forecast for global economic growth.,"The World Bank is slashing its forecast for global economic growth this year, citing the war in Ukraine, inflation and the lingering effects of the pandemic.","The bank now expects the global economy to grow at a rate of 3.2 percent in 2022, down from its previous estimate of 4.1 percent."
https://www.nytimes.com/2022/04/18/world/europe/russian-economy-bleak-assessments.html,2022-04-18T15:00:00+0000,Bleak assessments of the Russian economy clash with Putin’s rosy claims.,"Russia’s central bank chief warned on Monday that the consequences of Western sanctions were only beginning to be felt, and Moscow’s mayor said that 200,000 jobs were at risk in the Russian capital alone, stark acknowledgments that undermined President Vladimir V. Putin’s contention that sanctions had failed to destabilize the Russian economy.","While Vladimir Putin boasts that Russia is holding up under Western sanctions, his central bank chief and the mayor of Moscow warned that the worst was yet to come."
https://www.nytimes.com/2022/04/18/business/bank-of-america-is-confident-in-the-economy-even-as-its-profits-declined.html,2022-04-18T15:17:22+0000,Bank of America is confident in the economy even as its profits declined.,Bank of America joined its peers in reporting lower profits for the first three months of the year but is keeping its optimistic economic outlook even as other lending giants have turned more cautious.,"The bank reported lower quarterly profits, but it expects to earn significantly more money later this year from rising interest rates."
https://www.nytimes.com/2022/04/18/us/politics/global-covid-summit.html,2022-04-18T16:33:08+0000,A second global Covid-19 summit led by the White House is set for May.,"The White House announced on Monday that it would co-host the second global Covid-19 summit next month, a gathering intended to build momentum for vaccine donations and for ending what the White House called the “acute phase” of the pandemic.","Efforts to subsidize more global vaccinations have stalled in Congress, and new coronavirus cases are on the rise in the U.S."
https://www.nytimes.com/2022/04/18/arts/music/gavriel-heine-resigns-mariinsky.html,2022-04-18T18:00:10+0000,"Citing Ukraine War, an American Resigns From Russia’s Mariinsky","The American conductor Gavriel Heine has been a fixture at the Mariinsky Theater in St. Petersburg, Russia, for 15 years. He has led hundreds of performances of classics like “Swan Lake” and “The Rite of Spring.” And he has done so as a protégé of the company’s leader: Valery Gergiev.","“There’s no way I could ever be in denial of what is happening,” said the conductor Gavriel Heine, a fixture at the prestigious Russian theater."
https://www.nytimes.com/2022/04/18/world/europe/ukraine-war-russian-orthodox-church.html,2022-04-18T18:36:56+0000,Ukraine War Divides Orthodox Faithful,"IT specialists, migrant factory laborers, nurses and cleaners — decided to repudiate the full-throated support for the war in Ukraine from Patriarch Kirill of Moscow.","Around the world, national churches, parishes and even families are reassessing relations with Patriarch Kirill of Moscow, who has encouraged Russia’s aggression."
https://www.nytimes.com/2022/04/18/world/ukrainians-mariupol-steel-plant.html,2022-04-18T18:58:58+0000,"Thousands of civilians are holed up with Ukrainian troops in Mariupol, officials say.","Intense fighting continued around a large steel factory in the southern city of Mariupol, in what appeared to be one of the last redoubts of Ukrainian forces in the besieged city, an adviser to the mayor said on Monday.","Some 2,000 civilians who were driven from their homes have sheltered in a network of tunnels beneath the plant, an aide to the city’s mayor said."
https://www.nytimes.com/2022/04/18/dining/afghan-restaurants-refugees-taliban.html,2022-04-18T20:06:12+0000,They Fled Afghanistan for America. Now They Feed the Newest Arrivals.,"Hamidullah Noori was 8 years old when his father, uncle and cousin were killed by Taliban militants in Kabul, Afghanistan. As the eldest son, he soon went to work to support his family, selling boiled potatoes and balloons from a pushcart. Violence and flight have shaped his life ever since.","In Virginia, Maryland and Washington, D.C., established Afghan restaurateurs are reaching out to help refugees fleeing the return of the Taliban."
https://www.nytimes.com/2022/04/18/world/europe/prisoners-russia-ukraine-war.html,2022-04-18T20:42:20+0000,Prominent prisoners held by both sides appeal for an exchange.,"High-profile prisoners held by both Russia and Ukraine, including two British fighters believed captured in Mariupol, appealed on Monday to be exchanged.","Two British fighters held by Russian asked to be traded for Viktor Medvedchuk, a wealthy Ukrainian ally of Russia’s president, Vladimir V. Putin."
https://www.nytimes.com/2022/04/18/briefing/russia-ukraine-war-briefing-donbas-brutality.html,2022-04-18T21:19:26+0000,The Battle for the Donbas,"Good evening. This is your Russia-Ukraine War Briefing, a weeknight guide to the latest news and analysis about the conflict.","Russia’s offensive in eastern Ukraine has begun, Ukraine says."
https://www.nytimes.com/2022/04/18/world/europe/ukraine-russia-missiles-lviv-donbas.html,2022-04-18T21:36:42+0000,Ukraine Says Russia Begins Assault in the East After Raining Missiles Nationwide,"Ukraine said Monday that Russian forces had launched a ground assault along a nearly 300-mile front in the east after hitting the country with one of the most intense missile barrages in weeks, including the first lethal strike on Lviv, the western city that has been a refuge for tens of thousands of fleeing civilians.","The president of Ukraine and a top national security aide said the Russian offensive, anticipated for weeks, had finally begun after a Russian missile barrage that included the first deadly strike on the western city of Lviv."
https://www.nytimes.com/2022/04/18/briefing/russian-offensive-boston-marathan-homeless-men.html,2022-04-18T22:47:07+0000,Your Monday Evening Briefing,(Want to get this newsletter in your inbox? Here’s the sign-up.),Here’s what you need to know at the end of the day.
https://www.nytimes.com/2022/04/19/world/un-martin-griffith-covid.html,2022-04-19T01:03:57+0000,The U.N.’s humanitarian chief said he tested positive for the coronavirus after attending in-person meetings.,"Martin Griffiths, the top humanitarian chief at the United Nations, said he tested positive for the coronavirus on Monday as he was visiting the U.N. headquarters in New York from a recent trip to Afghanistan, Russia and Ukraine.","One meeting had included the U.N.’s secretary general, but everyone in the room was wearing masks, a spokesman said."
https://www.nytimes.com/2022/04/19/arts/design/venice-biennale-women-art.html,2022-04-19T09:02:42+0000,This Venice Biennale Has a New Star: Women,"The Venice Biennale, the world’s longest-running major survey of contemporary art, will reconvene this weekend after a yearlong postponement because of the pandemic. Barring another coronavirus surge, the 59th edition of the world’s oldest international exhibition, which opens to the public on Saturday and runs through Nov. 27, should attract hundreds of thousands of visitors.","For the first time, a majority of the artists at the 59th edition of the longest-running survey of contemporary art will be female."
https://www.nytimes.com/2022/04/19/podcasts/the-daily/putin-russia-ukraine.html,2022-04-19T10:00:08+0000,The Cost of Dissidence in Russia,"Nearly two months into the war in Ukraine, many Russians have gone from shock and denial to support for their troops and anger at the West.",President Vladimir V. Putin’s us-versus-them framing of the war has set the country up for a new and dark phase domestically.
https://www.nytimes.com/2022/04/19/business/netflix-earnings-q1.html,2022-04-19T11:13:04+0000,Netflix loses subscribers for first time in 10 years.,"200,000 overall in the first three months of the year — the result of shifting economic forces, increasingly fierce competition from other streaming platforms and the conflict in Ukraine. The Tuesday announcement, plus the company’s warning that it expected to lose two million subscribers in the second quarter, sent the stock down 35 percent on Wednesday.","The company, which had a net loss of 200,000 subscribers in its first quarter, has been facing down a lack of must-see content on its platform as competitors continue to expand."
https://www.nytimes.com/2022/04/19/business/dealbook/netflix-streaming-ads.html,2022-04-19T12:27:27+0000,The Next Big Thing in Streaming,"Later today, Netflix will report its latest quarterly earnings. Analysts do not have high expectations. The streaming service’s profits are expected to drop by more than 20 percent.","As subscriber growth slows, Netflix and others show less resistance to introducing ads."
https://www.nytimes.com/2022/04/19/world/europe/russia-ukraine-donbas-strategy.html,2022-04-19T12:35:56+0000,Russia’s Thrust in Eastern Ukraine Combines Firepower and New Caution,Russia’s initial invasion of Ukraine in February relied on a rapid advance of tanks and helicopter assaults deep into the country — two strategies that ultimately failed and cost Moscow a significant number of casualties.,The military campaign that Moscow said it had now begun appears much more methodical than those it pursued in the war’s first days
https://www.nytimes.com/2022/04/19/business/economy/imf-world-economy-inflation.html,2022-04-19T13:00:09+0000,Global Economic Forecasts Drop as Russia’s War in Ukraine Takes Toll,The world economy has entered a period of intense uncertainty as a capricious pandemic and the fallout from Russia’s war in Ukraine combine to fuel rapid inflation and weigh on an already fragile global recovery.,The International Monetary Fund’s new World Economic Outlook expects growth to slow to 3.6 percent this year. The group is one of many to slash their forecasts recently.
https://www.nytimes.com/2022/04/19/world/middleeast/ukraine-memes-russia-fundraising.html,2022-04-19T14:21:44+0000,Ukraine’s War Efforts Gain an Unlikely Source of Funding: Memes,Christian Borys was at home in Toronto in February trying to find a way to help Ukrainians threatened by war when he decided to print some stickers from an internet meme: the Virgin Mary hoisting an antitank missile.,A campaign using internet memes and merchandise has rallied international public support for Ukraine in its war with Russia.
https://www.nytimes.com/2022/04/19/business/mask-mandate-travel-transit.html,2022-04-19T15:13:29+0000,"For Airlines, the Mask Mandate Couldn’t End Soon Enough","For two years, covered faces in airports and on airplanes were a persistent reminder of the hold that the coronavirus had on air travel. The end of the mask mandate on planes and other forms of transportation this week marked the latest advance in the airline industry’s effort to return to normal.","It created tensions between flight attendants and noncompliant passengers, but some travelers are worried about what comes next."
https://www.nytimes.com/2022/04/19/world/europe/france-cartoons-presidential-election.html,2022-04-19T15:13:56+0000,Drawn and Caricatured: French Cartoonists on the Campaign Trail,"There is little time left until the French choose their next president on Sunday, and image is important. As media teams flutter around the two remaining candidates, President Emmanuel Macron and the far-right leader Marine Le Pen, the nation’s political cartoonists are out in force, ready to accentuate even the smallest slip.","Cartoonists play a high-profile role in France’s political discourse, and they have been busy drawing the presidential candidates as the race approaches its end."
https://www.nytimes.com/2022/04/19/climate/china-greenhouse-emissions-climate.html,2022-04-19T15:58:36+0000,China doubles down on coal,What happens in China doesn’t stay in China. Certainly not when it comes to global warming.,Choices being made about energy in the country right now will have profound implications for the climate crisis.
https://www.nytimes.com/2022/04/19/us/ukraine-family-separations.html,2022-04-19T17:24:46+0000,Ukrainian Children and Caregivers Are Being Separated at U.S. Border,"After Iryna Merezhko persuaded her sister in Ukraine that her young nephew should join her in Los Angeles to wait out the war, she traveled halfway around the globe to pick him up. “I told him it would be a California vacation,” she recalled. “We would go to Disneyland, Universal Studios, the beach.”","Under a policy designed to protect young refugees from trafficking, Ukrainian children are being temporarily removed from caretakers who are not their parents."
https://www.nytimes.com/2022/04/19/world/europe/mariupol-azovstal-steel-plant.html,2022-04-19T17:42:46+0000,Despair in Mariupol’s last stronghold: ‘They’re bombing us with everything’,"Under incessant fire from the air and with Russian troops closing in, a group of Ukrainian soldiers holed up in the besieged city of Mariupol issued a message of despair on Tuesday evening, expressing hope that their own forces would come to their rescue and demanding that the world do something to stop the Kremlin’s vicious war.",A huge Soviet-era steel mill is where the last Ukrainian defenders of Mariupol have taken refuge as Russia’s battle to take full control of the city appeared to be entering its final stages.
https://www.nytimes.com/2022/04/19/world/europe/boris-johnson-parliament-apologies.html,2022-04-19T19:32:37+0000,Johnson Is All Apologies Before Parliament After ‘Partygate’ Fine,Prime Minister Boris Johnson faced Parliament on Tuesday as an awkward pioneer in British politics: a confirmed lawbreaker who misled fellow lawmakers but remains ensconced in the nation’s highest elected office.,"Though opposition politicians called him out, only one member of his own Conservative party called on him to resign."
https://www.nytimes.com/2022/04/19/us/politics/democratic-midterm-fundraising.html,2022-04-19T20:01:13+0000,Democratic Dollars Flow Once Again to Likely Lost Causes,"Gary Chambers Jr. burst onto the national scene in 2020 with a viral video of him castigating the racism of the East Baton Rouge school district. Now, he has captured the hearts and wallets of young liberals with a video for his improbable Senate campaign that shows him smoking a large joint and calling for the legalization of marijuana.","New fund-raising figures show emerging Democratic stars like Marcus Flowers in Georgia and Gary Chambers Jr. in Louisiana, with no clear path to victory."
https://www.nytimes.com/2022/04/19/world/europe/us-ukraine-weaponry.html,2022-04-19T20:33:58+0000,"The U.S. Races to Arm Ukraine With Heavier, More Advanced Weaponry",The race is on.,Washington and its allies are scouring Central Europe and the world to get Ukraine the weapons it needs for the next phase of the war.
https://www.nytimes.com/2022/04/19/briefing/russia-ukraine-war-briefing-strategy-mariupol.html,2022-04-19T20:55:20+0000,Russia’s Strategy in the East,"Good evening. This is your Russia-Ukraine War Briefing, a weeknight guide to the latest news and analysis about the conflict.",Russia is taking a more methodical approach in its Donbas campaign.
https://www.nytimes.com/2022/04/19/briefing/russia-escalation-world-economy-disneyland.html,2022-04-19T22:49:26+0000,Your Tuesday Evening Briefing,Want to get this newsletter in your inbox? Here’s the sign-up.),Here’s what you need to know at the end of the day.
https://www.nytimes.com/2022/04/19/world/ukraine-russia-donbas-offensive.html,2022-04-19T23:18:03+0000,"More Cautious, Russia Embarks on New Phase of Ukraine War","Russia plunged into a new chapter of the Ukraine war on Tuesday, intent on capturing the eastern part of the country and crushing Ukrainian defenses without the same blunders that badly damaged Russian forces in the conflict’s initial weeks.","Despite the Kremlin’s new methodical approach focusing on eastern Ukraine, the Russian military still faces some of the same problems that hampered it after the war began."
https://www.nytimes.com/2022/04/19/world/russia-ukraine-cease-fire-mariupol.html,2022-04-20T01:13:47+0000,"Russia rejects calls for a cease-fire to enable evacuations, saying Ukraine only wants time to arm.","Russia rejected calls for a cease-fire to allow for civilian evacuations in Ukraine on Tuesday, saying that requests to pause the fighting were not sincere and would only provide time to arm Ukrainian fighters.","Civilians, including children, remain trapped in the eastern Ukraine region of Donbas and in the devastated port city of Mariupol."
https://www.nytimes.com/2022/04/20/sports/tennis/wimbledon-ban-russia-belarus-players.html,2022-04-20T04:31:01+0000,Tours Argue Wimbledon Sets ‘Damaging Precedent’ in Barring Russian and Belarusian Players,"Professional tennis, which had been unusually united of late, is back in disaccord after Wimbledon’s bold and difficult decision to bar Russian and Belarusian players from this year’s tournament was met with strong disapproval by the men’s and women’s tours.",The men’s and women’s tours disagreed with the major tournament’s move to exclude individual athletes from those countries from competition in the aftermath of Russia’s invasion of Ukraine.
https://www.nytimes.com/2022/04/20/insider/how-the-times-has-mapped-the-war-in-ukraine.html,2022-04-20T09:00:25+0000,How The Times Has Mapped the War in Ukraine,"and nearly every graphics journalist at the organization, from New York to Seoul to London, has helped with the mapping effort.",Graphics journalists use annotated maps to show readers the current state of the Russian invasion of Ukraine.
https://www.nytimes.com/2022/04/20/travel/budget-travel-inflation.html,2022-04-20T09:00:32+0000,Feeling the Squeeze? How to Be a Thrifty Traveler as Prices Soar,compounded by pent-up demand — peaks.,Inflation is here and it’s wreaking havoc on travel budgets. Our Frugal Traveler columnist on how to strategize in a world of rising prices.
https://www.nytimes.com/2022/04/20/world/dementia-grandparent.html,2022-04-20T09:46:49+0000,"In the fog of dementia, one grandmother learns again and again that her country is at war.","Every morning, Olga Boichak’s grandmother wakes up at her home in western Ukraine, turns on the television and discovers anew that her country is at war.",Millions of Ukrainians have been displaced since the war started. Many elderly or disabled people have been unable or unwilling to leave their homes.
https://www.nytimes.com/2022/04/20/world/europe/france-macron-unpopular.html,2022-04-20T10:43:43+0000,A Problem for Macron in France’s Election: ‘The Hatred He Arouses’,Follow our live updates of the French runoff election between Macron and Le Pen.,"Given the choice between a president they suspect of despising ordinary people and a far-right candidate they detest, many French voters may stay home."
https://www.nytimes.com/2022/04/20/business/dealbook/mask-mandates-airlines.html,2022-04-20T12:09:22+0000,The End of Mask Mandates,"Major U.S. airlines have lifted mask mandates after a federal judge ruled that face coverings would no longer be required on airplanes, trains and other public transportation.","As major airlines and some public transit operators drop requirements to wear face coverings, further conflicts may be on the horizon."
https://www.nytimes.com/2022/04/20/business/netflix-stock-price.html,2022-04-20T14:28:29+0000,Netflix shares plunge 35 percent after announcing subscriber losses.,"Netflix shares tumbled 35 percent Wednesday after the company announced a loss of 200,000 subscribers in the first quarter of the year.","The streaming company said 200,000 subscribers left its platform in the first quarter."
https://www.nytimes.com/2022/04/20/arts/design/laura-mattioli-cima-italian-art.html,2022-04-20T15:09:33+0000,She’s the Peggy Guggenheim of SoHo,"Think of her as Peggy Guggenheim in reverse. Laura Mattioli Rossi: an Italian, not an American, living in New York, not Venice, near Canal Street, not the Grand Canal. She established and runs a private foundation in New York, the Center for Italian Modern Art (CIMA), which recalls the private, one-woman Peggy Guggenheim Collection in Venice.","Steward of a collection of 20th century art, Laura Mattioli made a future for the Futurists at the Center for Italian Modern Art in Manhattan."
https://www.nytimes.com/2022/04/20/world/border-control-politics.html,2022-04-20T15:20:10+0000,Why ‘Border Control’ Politics Is More About Control Than Borders,"Sometimes I choose a newsletter topic because it’s in the headlines. Sometimes it’s to point out a phenomenon that is shaping politics around the world, in ways that often go unnoticed, and to explain how to recognize its fingerprints on news events that recur reliably month after month.",A quirk of political psychology helps explain the British government’s plan to send some asylum seekers to Rwanda.
https://www.nytimes.com/2022/04/20/world/europe/russia-icbm-putin.html,2022-04-20T16:03:11+0000,Russia says it has successfully tested a new intercontinental missile that can evade defenses.,"Russia announced on Wednesday it had successfully launched a new missile that it said could deploy nuclear warheads at hypersonic speeds anywhere in the world and outwit defenses, a move that President Vladimir V. Putin said was aimed at showing Russia’s adversaries that they needed to “think twice” before threatening his country.","Though officials said the missile is not yet ready to deploy, President Vladimir V. Putin said the launch of the Sarmat missile “will force all who are trying to threaten our country in the heat of frenzied, aggressive rhetoric to think twice.”"
https://www.nytimes.com/2022/04/20/technology/elon-musk-twitter-potential.html,2022-04-20T17:08:47+0000,Why Everyone Wants to Buy Twitter,Elon Musk is the latest rich guy to have fallen for the trap of Twitter.,Elon Musk is the latest person who thinks he can fulfill Twitter’s untapped potential.
https://www.nytimes.com/2022/04/20/world/europe/treasury-secretary-janet-yellen-walked-out-of-a-g20-meeting-as-russias-finance-minister-spoke.html,2022-04-20T17:13:15+0000,Treasury Secretary Janet Yellen walked out of a G20 meeting as Russia’s finance minister spoke.,"Several finance ministers and central bankers including Treasury Secretary Janet L. Yellen and Ukraine’s finance minister, Serhiy Marchenko, abruptly left a Group of 20 meeting in protest on Wednesday when Russia’s finance minister, Anton Siluanov, started to speak, according to a person familiar with the meeting.",Several central bank governors and finance ministers protested Russia’s participation at the spring meetings of the I.M.F. and World Bank.
